ToyCar
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.5007,0.4905263157894737,0.5,1.0,0.6666666666666666
01,source,0.5054000000000001,0.4868421052631579,0.5,1.0,0.6666666666666666
02,source,0.5035999999999999,0.5026315789473684,0.5,1.0,0.6666666666666666
00,target,0.5104,0.49105263157894735,0.5,1.0,0.6666666666666666
01,target,0.40879999999999994,0.4978947368421053,0.5,1.0,0.6666666666666666
02,target,0.40640000000000004,0.5005263157894737,0.5,1.0,0.6666666666666666
arithmetic mean,,0.47255,0.49491228070175436,0.5,1.0,0.6666666666666666
harmonic mean,,0.467741463017868,0.49484517081292073,0.5,1.0,0.6666666666666666

ToyTrain
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.12599999999999997,0.47368421052631576,0.5,1.0,0.6666666666666666
01,source,0.4895,0.5042105263157894,0.5,1.0,0.6666666666666666
02,source,0.5902000000000001,0.48947368421052634,0.5,1.0,0.6666666666666666
00,target,0.5664,0.5731578947368421,0.5,1.0,0.6666666666666666
01,target,0.41550000000000004,0.4921052631578947,0.5,1.0,0.6666666666666666
02,target,0.5412,0.5121052631578947,0.5,1.0,0.6666666666666666
arithmetic mean,,0.45480000000000004,0.5074561403508772,0.5,1.0,0.6666666666666666
harmonic mean,,0.33910238616169663,0.5056059299366042,0.5,1.0,0.6666666666666666

fan
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.49040000000000006,0.48526315789473684,0.5,1.0,0.6666666666666666
01,source,0.5204,0.5047368421052632,0.5,1.0,0.6666666666666666
02,source,0.4082,0.4942105263157895,0.5,1.0,0.6666666666666666
00,target,0.5692,0.5152631578947369,0.5,1.0,0.6666666666666666
01,target,0.381,0.48473684210526313,0.5,1.0,0.6666666666666666
02,target,0.33699999999999997,0.4884210526315789,0.5,1.0,0.6666666666666666
arithmetic mean,,0.45103333333333334,0.495438596491228,0.5,1.0,0.6666666666666666
harmonic mean,,0.43606512390537505,0.4951907957519089,0.5,1.0,0.6666666666666666

gearbox
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.487032967032967,0.5011888696099223,0.35,1.0,0.5185185185185185
01,source,0.37054183813443076,0.4871308930763122,0.5,1.0,0.6666666666666666
02,source,0.39170692431562,0.4868209170268667,0.5609756097560976,1.0,0.71875
00,target,0.34278549382716056,0.48850714749837554,0.5294117647058824,1.0,0.6923076923076924
01,target,0.34079218106995884,0.49191394123168003,0.5,1.0,0.6666666666666666
02,target,0.34849206349206346,0.4801587301587302,0.5333333333333333,1.0,0.6956521739130436
arithmetic mean,,0.3802252446453667,0.4892867497669811,0.4956201179658855,1.0,0.6597602863454313
harmonic mean,,0.3743904338851532,0.4892045164963922,0.4837289526578246,1.0,0.6520449058991726

pump
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.4001,0.508421052631579,0.5,1.0,0.6666666666666666
01,source,0.4212,0.4942105263157895,0.5,1.0,0.6666666666666666
02,source,0.40569999999999995,0.47578947368421054,0.5,1.0,0.6666666666666666
00,target,0.4533,0.48473684210526313,0.5,1.0,0.6666666666666666
01,target,0.5085999999999999,0.4978947368421053,0.5,1.0,0.6666666666666666
02,target,0.4458,0.49736842105263157,0.5,1.0,0.6666666666666666
arithmetic mean,,0.4391166666666666,0.4930701754385965,0.5,1.0,0.6666666666666666
harmonic mean,,0.4362429374576856,0.49285012083218643,0.5,1.0,0.6666666666666666

slider
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.48180000000000006,0.49894736842105264,0.5,1.0,0.6666666666666666
01,source,0.5075999999999999,0.5205263157894737,0.5,1.0,0.6666666666666666
02,source,0.5298573975044564,0.5088657472558401,0.4811320754716981,1.0,0.6496815286624203
00,target,0.5052000000000001,0.5068421052631579,0.5,1.0,0.6666666666666666
01,target,0.5576530612244898,0.49828141783029,0.5050505050505051,1.0,0.6711409395973155
02,target,0.4491541714725106,0.505048665493029,0.5,1.0,0.6666666666666666
arithmetic mean,,0.5052107717002429,0.5064186033421406,0.4976970967537005,1.0,0.6645815224877337
harmonic mean,,0.5028513266661492,0.5063114668465131,0.49757715698071486,1.0,0.6645095441811983

valve
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.5167,0.4905263157894737,0.5,1.0,0.6666666666666666
01,source,0.5137,0.5142105263157895,0.5,1.0,0.6666666666666666
02,source,0.4637,0.49894736842105264,0.5,1.0,0.6666666666666666
00,target,0.4987,0.4963157894736842,0.5,1.0,0.6666666666666666
01,target,0.417,0.49157894736842106,0.5,1.0,0.6666666666666666
02,target,0.49590000000000006,0.4978947368421053,0.5,1.0,0.6666666666666666
arithmetic mean,,0.4842833333333334,0.4982456140350877,0.5,1.0,0.6666666666666666
harmonic mean,,0.4816020816004377,0.49812625999757826,0.5,1.0,0.6666666666666666

,,AUC,pAUC,precision,recall,F1 score
"arithmetic mean over all machine types, sections, and domains",,0.45531704995413474,0.4978325943038095,0.4990453163885123,1.0,0.6653821631666429
"harmonic mean over all machine types, sections, and domains",,0.42660810891872364,0.49737726188065534,0.4972646194658283,1.0,0.6642307752429694

